barcode,category,categoryCode,name,topBrand,brandCode,id,cpg_type,cpg_id
511111905684,Health & Wellness,HEALTH_AND_WELLNESS,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,5da607a9a60b87376833e34f,Cogs,53e10d6368abd3c7065097cc
511111915911,Baking,BAKING,test brand @1598633602253,,TEST BRANDCODE @1598633602253,5f493682be37ce52f8314fcd,Cogs,5f493682be37ce52f8314fcb
511111301530,Snacks,SNACKS,Smartfood,,SMARTFOOD,585a970ee4b03e62d1ce0e91,Cogs,5332f5fbe4b03c9a25efd0ba
511111515685,Baking,BAKING,test brand @1598042673532,,TEST BRANDCODE @1598042673532,5f403231be37ce5f78d9ed18,Cogs,5f403231be37ce5f78d9ed14
511111916956,Baking,BAKING,test brand @1601939762881,,TEST BRANDCODE @1601939762881,5f7ba932be37ce2f290fb252,Cogs,5f7ba932be37ce2f290fb251
511111101222,Deli,DELI,Oscar Mayer,0.0,OSCAR MAYER,58863e1ee4b02187f85cdace,Cogs,559c2234e4b06aca36af13c6
511111400271,Beer Wine Spirits,BEER_WINE_SPIRITS,Lech,,LECH PREMIUM,5a5d234be4b06ba572cf249f,Cogs,5332f709e4b03c9a25efd0f1
511111805137,Magazines,MAGAZINES,Real Simple,,511111805137,5d642d946d5f3b23d1bc7910,Cogs,5d5d4fd16d5f3b23d1bc7905
511111617785,Grocery,GROCERY,Heiners,0.0,HEINERS,5fb8292abe37ce522e165ce3,Cogs,5fb6b608be37ce522e165cb9
511111005094,Magazines,MAGAZINES,Parents,,PARENTS,5d6419346d5f3b23d1bc790e,Cogs,5d5d4fd16d5f3b23d1bc7905
511111203117,unknown,UNKNOWN,Smart Start,,SMART START,5332fa0ae4b03c9a25efd1dd,Cpgs,5332f5f2e4b03c9a25efd0aa
511111504788,Condiments & Sauces,CONDIMENTS_AND_SAUCES,The Pioneer Woman,,PIONEER WOMAN,5ccb2ece166eb31bbbadccbe,Cogs,559c2234e4b06aca36af13c6
511111319849,Candy & Sweets,CANDY_AND_SWEETS,test brand @1611088504474,0.0,TEST BRANDCODE @1611088504474,60074278be37ce360be63a03,Cogs,5332fa12e4b03c9a25efd1e7
511111605102,Magazines,MAGAZINES,People en Espanol,,511111605102,5d6419746d5f3b23d1bc790f,Cogs,5d5d4fd16d5f3b23d1bc7905
511111100294,Beer Wine Spirits,BEER_WINE_SPIRITS,Hop Valley,,HOP VALLEY,5a5d1fbfe4b0db471c2d0428,Cogs,5332f709e4b03c9a25efd0f1
511111215493,Baking,BAKING,test brand @1597861700914,,TEST BRANDCODE @1597861700914,5f3d6f44be37ce4ddbb1bb3c,Cogs,5f3d6f44be37ce4ddbb1bb3a
511111001836,Beverages,BEVERAGES,Yuban Coffee,0.0,YUBAN,580dffade4b0f32b2de21384,Cogs,559c2234e4b06aca36af13c6
511111105114,Magazines,MAGAZINES,People Magazine,,511111105114,5d6423ffa3a018514994f42c,Cogs,5d5d4fd16d5f3b23d1bc7905
511111617068,Baking,BAKING,test brand @1603760319682,,TEST BRANDCODE @1603760319682,5f9770bfbe37ce03d08a2d84,Cogs,5f9770bfbe37ce03d08a2d83
511111516286,Baking,BAKING,test brand @1598716509394,,TEST BRANDCODE @1598716509394,5f4a7a5dbe37ce2d95e65ca3,Cogs,5f4a7a5bbe37ce2d95e65c9f
511111415343,Baking,BAKING,test brand @1597342541226,,TEST BRAND @1597342541226,5f35834dbe37ce443bf9d565,Cogs,5f35834dbe37ce443bf9d564
511111000679,Personal Care,PERSONAL_CARE,TIGI,0.0,TIGI,592486bfe410d61fcea3d13d,Cogs,5332f5f6e4b03c9a25efd0b4
511111805908,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Autumn's Gold™,,AUTUMN'S GOLD,5daf3365a60b87376833e35b,Cogs,5332f5f3e4b03c9a25efd0ae
511111900108,Beauty & Personal Care,BEAUTY_AND_PERSONAL_CARE,Brooke Bond,,BROOKE BOND,5a5d2a86e4b06ba572cf24a6,Cogs,53e10d6368abd3c7065097cc
511111105046,Magazines,MAGAZINES,Food & Wine Magazine,,511111105046,5d6415c66d5f3b23d1bc790c,Cogs,5d5d4fd16d5f3b23d1bc7905
511111702450,unknown,UNKNOWN,Quilmes,,QUILMES,57c08285e4b0718ff5fcb038,Cpgs,5332f7a7e4b03c9a25efd134
511111515197,Baking,BAKING,test brand @1595968943049,,TEST BRANDCODE @1595968943049,5f208dafbe37ce7958c59523,Cogs,5f208daebe37ce7958c59520
511111208532,Grocery,GROCERY,Test FRS-920 again1,1.0,AMPTEST,5c9a975495144c182bbc7270,Cogs,5c7470c895144c124ecd5c09
511111903857,Beer Wine Spirits,BEER_WINE_SPIRITS,Coors Light,0.0,COORS,5332f709e4b03c9a25efd0f0,Cogs,5332f709e4b03c9a25efd0f1
511111506317,Beverages,BEVERAGES,BOLT24,,BOLT 24,5dc1aaf51dda2c0ad7da64ad,Cogs,5332f5fbe4b03c9a25efd0ba
511111801313,Beverages,BEVERAGES,Mist Twst,0.0,MIST TWST,58861c7f4e8d0d20bc42c4f8,Cogs,5332f5fbe4b03c9a25efd0ba
511111918363,Baking,BAKING,test brand @1608136484526,0.0,TEST BRANDCODE @1608136484526,5fda3724be37ce09e3515970,Cogs,5fda3724be37ce09e351596f
511111718406,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608136485398,0.0,TEST BRANDCODE @1608136485398,5fda3725be37ce09e3515974,Cogs,5332fa12e4b03c9a25efd1e7
511111418375,Baking,BAKING,test brand @1608136484574,0.0,TEST BRANDCODE @1608136484574,5fda3724be37ce09e3515971,Cogs,5fda3724be37ce09e351596f
511111518044,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Sargento® Cheese,0.0,SARGENTO,5fd28f0cbe37ce6d53dfc692,Cogs,5e7cf838f221c312e698a628
511111618386,Baking,BAKING,test brand @1608136484633,0.0,TEST BRANDCODE @1608136484633,5fda3724be37ce09e3515972,Cogs,5fda3724be37ce09e351596f
511111118398,Baking,BAKING,test brand @1608136484689,0.0,TEST BRANDCODE @1608136484689,5fda3724be37ce09e3515973,Cogs,5fda3724be37ce09e351596f
511111918646,Baking,BAKING,test brand @1610038527809,0.0,TEST BRAND @1610038527809,5ff73cffbe37ce1e961f325d,Cogs,5ff73cffbe37ce1e961f325c
511111518600,Baking,BAKING,test brand @1610038521565,0.0,TEST BRANDCODE @1610038521565,5ff73cf9be37ce1e961f3258,Cogs,5ff73cf9be37ce1e961f3256
511111218623,Baking,BAKING,test brand @1610038521677,0.0,TEST BRANDCODE @1610038521677,5ff73cf9be37ce1e961f325a,Cogs,5ff73cf9be37ce1e961f3256
511111418658,Baking,BAKING,test brand @1610039587818,0.0,TEST BRAND @1610039587818,5ff74123be37ce1e961f3266,Cogs,5ff74123be37ce1e961f3265
511111018612,Baking,BAKING,test brand @1610038521624,0.0,TEST BRANDCODE @1610038521624,5ff73cf9be37ce1e961f3259,Cogs,5ff73cf9be37ce1e961f3256
511111718635,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610038522559,0.0,TEST BRANDCODE @1610038522559,5ff73cfabe37ce1e961f325b,Cogs,5332fa12e4b03c9a25efd1e7
511111818748,Baking,BAKING,test brand @1610040576117,0.0,TEST BRANDCODE @1610040576117,5ff74500be37ce1e961f3279,Cogs,5ff74500be37ce1e961f3276
511111518761,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610040576672,0.0,TEST BRANDCODE @1610040576672,5ff74500be37ce1e961f327b,Cogs,5332fa12e4b03c9a25efd1e7
511111018773,Baking,BAKING,test brand @1610046686560,0.0,TEST BRAND @1610046686560,5ff75cdebe37ce1e961f328b,Cogs,5ff75cdebe37ce1e961f328a
511111618737,Baking,BAKING,test brand @1610040576088,0.0,TEST BRANDCODE @1610040576088,5ff74500be37ce1e961f3278,Cogs,5ff74500be37ce1e961f3276
511111318750,Baking,BAKING,test brand @1610040576148,0.0,TEST BRANDCODE @1610040576148,5ff74500be37ce1e961f327a,Cogs,5ff74500be37ce1e961f3276
511111118725,Baking,BAKING,test brand @1610040576053,0.0,TEST BRANDCODE @1610040576053,5ff74500be37ce1e961f3277,Cogs,5ff74500be37ce1e961f3276
511111705673,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer Plus®,0.0,ALKA SELTZER PLUS,5da60785a60b87376833e34e,Cogs,5d9b4f591dda2c6225a284aa
511111019657,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610653897113,0.0,TEST BRANDCODE @1610653897113,6000a0c9be37ce2bb7930121,Cogs,5332fa12e4b03c9a25efd1e7
511111319634,Baking,BAKING,test brand @1610653894519,0.0,TEST BRANDCODE @1610653894519,6000a0c6be37ce2bb793011f,Cogs,6000a0c6be37ce2bb793011c
511111719670,Baking,BAKING,test brand @1610660035659,0.0,TEST BRANDCODE @1610660035659,6000b8c3be37ce321363c6c0,Cogs,6000b8c3be37ce321363c6bf
511111519645,Baking,BAKING,test brand @1610653894662,0.0,TEST BRANDCODE @1610653894662,6000a0c6be37ce2bb7930120,Cogs,6000a0c6be37ce2bb793011c
511111219668,Baking,BAKING,test brand @1610653939508,0.0,TEST BRAND @1610653939508,6000a0f3be37ce2bb793012a,Cogs,6000a0f3be37ce2bb7930129
511111819622,Baking,BAKING,test brand @1610653894371,0.0,TEST BRANDCODE @1610653894371,6000a0c6be37ce2bb793011e,Cogs,6000a0c6be37ce2bb793011c
511111216865,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601659122798,,TEST BRANDCODE @1601659122798,5f7760f2be37ce1d26d7b7a7,Cogs,5332fa12e4b03c9a25efd1e7
511111803515,unknown,UNKNOWN,Michelob Ultra,,MICHELOB ULTRA,5332f7ace4b03c9a25efd13a,Cpgs,5332f7a7e4b03c9a25efd134
511111506034,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Cocoa Puffs™,,COCOA PUFFS,5daf5d1aa60b87376833e361,Cogs,5332f5f3e4b03c9a25efd0ae
511111316831,Baking,BAKING,test brand @1601659120793,,TEST BRANDCODE @1601659120793,5f7760f0be37ce1d26d7b7a4,Cogs,5f7760f0be37ce1d26d7b7a2
511111904502,Snacks,SNACKS,Jay's,0.0,JAYS,5afda26ce4b0c11cfecd49f8,Cogs,5a734034e4b0d58f376be874
511111100782,Grocery,GROCERY,KNORR,0.0,KNORR,592486bee410d61fcea3d130,Cogs,5332f5f6e4b03c9a25efd0b4
511111402527,unknown,UNKNOWN,Crunchy Nut,,CRUNCHY NUT,57c0812de4b0718ff5fcb02e,Cpgs,5332f5f2e4b03c9a25efd0aa
511111500384,Beer Wine Spirits,BEER_WINE_SPIRITS,Cristal,,CRISTAL,5a5d1c62e4b0db471c2d0424,Cogs,5332f709e4b03c9a25efd0f1
511111217978,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607312532874,0.0,TEST BRANDCODE @1607312532874,5fcda494be37ce688e08b0d0,Cogs,5332fa12e4b03c9a25efd1e7
511111502210,Frozen,FROZEN,Boca,0.0,BOCA,57ebbcc2e4b0ac389136a32c,Cogs,559c2234e4b06aca36af13c6
511111004790,Baking,BAKING,alexa,1.0,ALEXA,5c409ab4cd244a3539b84162,Cogs,55b62995e4b0d8e685c14213
511111806011,Breakfast & Cereal,BREAKFAST_AND_CEREAL,KIX™,,KIX,5daf54ec1dda2c3e1416ae98,Cogs,5332f5f3e4b03c9a25efd0ae
511111715115,Baking,BAKING,test brand @1595531348245,,TEST BRANDCODE @1595531348246,5f19e054be37ce33f74a166f,Cogs,5f19e054be37ce33f74a166e
511111205173,unknown,UNKNOWN,Allrecipes Special Edition Magazine,,ALLRECIPES SPECIAL EDITION MAGAZINE,5d658fc0a3a018514994f430,Cogs,53e10d6368abd3c7065097cc
511111901709,Snacks,SNACKS,Grandma's,1.0,GRANDMA'S,585a966be4b03e62d1ce0e7e,Cogs,5332f5fbe4b03c9a25efd0ba
511111517009,Baking,BAKING,test brand @1602694015177,,TEST BRANDCODE @1602694015178,5f872b7fbe37ce66db5dd976,Cogs,5f872b7fbe37ce66db5dd975
511111500223,Beer Wine Spirits,BEER_WINE_SPIRITS,Sharp's,,SHARP'S NEAR BEER,5a5d24c2e4b0db471c2d042b,Cogs,5332f709e4b03c9a25efd0f1
511111303381,unknown,UNKNOWN,Good Earth,,GOOD EARTH,5332f7e0e4b03c9a25efd151,Cpgs,5332f5f3e4b03c9a25efd0ae
511111106159,Beverages,BEVERAGES,Baileys Coffee Products,,BAILEYS,5db77d891dda2c3e1416ae9f,Cogs,559c2234e4b06aca36af13c6
511111515241,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,FINISH®,,FINISH,5f21c852be37ce7958c59529,Cogs,5f10c05cbe37ce238c6cabaf
511111304616,Beverages,BEVERAGES,V8 Hydrate,,V8 HYDRATE,5bcdfc5a965c7d66d92731e9,Cogs,53e10d6368abd3c7065097cc
511111016137,Baking,BAKING,test brand @1598639197925,,TEST BRANDCODE @1598639197926,5f494c5e04db711dd8fe87e3,Cogs,5f494c5d04db711dd8fe87e2
511111217022,Baking,BAKING,test brand @1602694015743,,TEST BRANDCODE @1602694015743,5f872b7fbe37ce66db5dd978,Cogs,5f872b7fbe37ce66db5dd975
511111602118,Baking,BAKING,Jell-O,0.0,JELL-O,57ebc017e4b0ac389136a336,Cogs,559c2234e4b06aca36af13c6
511111616740,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601644364536,,TEST BRANDCODE @1601644364536,5f77274cbe37ce6b592e90be,Cogs,5332fa12e4b03c9a25efd1e7
511111517160,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603925787997,,TEST BRANDCODE @1603925787997,5f99f71bbe37ce13da9eadeb,Cogs,5332fa12e4b03c9a25efd1e7
511111304333,Snacks,SNACKS,Goldfish,0.0,GOLDFISH,5ab15207e4b0be0a89bb0b04,Cogs,5a734034e4b0d58f376be874
511111703983,unknown,UNKNOWN,Coca-Cola,,COCA-COLA,5332f5f6e4b03c9a25efd0b2,Cpgs,5332f5ebe4b03c9a25efd0a8
511111615934,Baking,BAKING,test brand @1598633602304,,TEST BRANDCODE @1598633602304,5f493682be37ce52f8314fcf,Cogs,5f493682be37ce52f8314fcb
511111816829,Baking,BAKING,test brand @1601659120693,,TEST BRANDCODE @1601659120694,5f7760f0be37ce1d26d7b7a3,Cogs,5f7760f0be37ce1d26d7b7a2
511111801245,Snacks,SNACKS,Quaker Rice Cakes,0.0,,58861c7f4e8d0d20bc42c500,Cogs,5332f5fbe4b03c9a25efd0ba
511111304777,Beer Wine Spirits,BEER_WINE_SPIRITS,Cape Line,,CAPE LINE,5cc725bd166eb31bbbadccbd,Cogs,5332f709e4b03c9a25efd0f1
511111415572,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597935987233,,TEST BRANDCODE @1597935987233,5f3e9173be37ce5a0e01b957,Cogs,5332fa12e4b03c9a25efd1e7
511111201632,Grocery,GROCERY,Near East,,NEAR EAST,585a96b3e4b03e62d1ce0e85,Cogs,5332f5fbe4b03c9a25efd0ba
511111103868,unknown,UNKNOWN,Peace Tea,,PEACE TEA,5332f6f4e4b03c9a25efd0ed,Cpgs,5332f5ebe4b03c9a25efd0a8
511111505150,Magazines,MAGAZINES,Southern Living,,511111505150,5d642dd1a3a018514994f42f,Cogs,5d5d4fd16d5f3b23d1bc7905
511111003311,unknown,UNKNOWN,Light & Fit,,LIGHT & FIT,5332f802e4b03c9a25efd16d,Cpgs,5332f7ffe4b03c9a25efd16b
511111015024,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Clorox,,CLOROX,5ef3860fbe37ce02da95b72e,Cogs,5eebc5412455c97a877ef382
511111901655,Beverages,BEVERAGES,Mountain Dew Diet,0.0,,585a9698e4b03e62d1ce0e83,Cogs,5332f5fbe4b03c9a25efd0ba
511111500018,Dairy,DAIRY,May-Bud,0.0,MAY-BUD,5a5e36d6e4b06ba572cf24ac,Cogs,559c2234e4b06aca36af13c6
511111816614,Baking,BAKING,test brand @1599849713798,,TEST BRANDCODE @1599849713798,5f5bc4f1be37ce17125ac0eb,Cogs,5f5bc4f1be37ce17125ac0e8
511111802563,Beverages,BEVERAGES,Gatorade,0.0,GATORADE,55bf8c6ce4b0d8e685c1489d,Cogs,5332f5fbe4b03c9a25efd0ba
511111415299,Baking,BAKING,test brand @1597342520131,,TEST BRANDCODE @1597342520132,5f358338be37ce443bf9d558,Cogs,5f358338be37ce443bf9d557
511111304104,Grocery,GROCERY,Garden Fresh Gourmet,0.0,GARDEN FRESH GOURMET,5a8c3140e4b07f0a2dac8941,Cogs,5a734034e4b0d58f376be874
511111000440,Breakfast & Cereal,BREAKFAST_AND_CEREAL,AUNT JEMIMA Dry Breakfast Mixes,0.0,AUNT JEMIMA DRY BREAKFAST MIXES,5a5d17ede4b06ba572cf2498,Cogs,5332f5fbe4b03c9a25efd0ba
511111700258,Beer Wine Spirits,BEER_WINE_SPIRITS,Olde English,,OLDE ENGLISH,5a5d23f1e4b06ba572cf24a0,Cogs,5332f709e4b03c9a25efd0f1
511111416661,Baking,BAKING,test brand @1600291349255,,TEST BRANDCODE @1600291349255,5f628215be37ce78e6e2efad,Cogs,5f628214be37ce78e6e2efaa
511111501336,Snacks,SNACKS,Matador Snacks,,MATADOR,58861c7e4e8d0d20bc42c4f6,Cogs,5332f5fbe4b03c9a25efd0ba
511111401872,Dairy,DAIRY,DiGiorno Cheese,,DIGIORNO CHEESE,580dff8fe4b0f32b2de21380,Cpgs,53e10d6368abd3c7065097cc
511111305286,Magazines,MAGAZINES,Country Home Magazine,,511111305286,5d66d516a3a018093ab34725,Cogs,5d5d4fd16d5f3b23d1bc7905
511111105992,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Reese's® Puffs,,REESE'S PUFFS,5daf4f9ca60b87376833e360,Cogs,5332f5f3e4b03c9a25efd0ae
511111706113,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Golden Grahams™,,GOLDEN GRAHAMS,5daf6e31a60b87376833e365,Cogs,5332f5f3e4b03c9a25efd0ae
511111303503,unknown,UNKNOWN,Bacardi,,BACARDI,5332f7ace4b03c9a25efd13b,Cpgs,5332f7a7e4b03c9a25efd134
511111915638,Baking,BAKING,test brand @1598026274692,,TEST BRANDCODE @1598026274692,5f3ff222be37ce1c81aa1e10,Cogs,5f3ff222be37ce1c81aa1e0c
511111805342,Magazines,MAGAZINES,LIFE Special Edition Magazine ,,511111805342,5d66d8c86d5f3b6188d4f049,Cogs,5d5d4fd16d5f3b23d1bc7905
511111318033,Baking,BAKING,test brand @1607463705032,0.0,TEST BRAND @1607463705032,5fcff319be37ce6d53dfc691,Cogs,5fcff319be37ce6d53dfc690
511111003038,unknown,UNKNOWN,Sprite,,SPRITE,5332fa74e4b03c9a25efd21e,Cpgs,5332f5ebe4b03c9a25efd0a8
511111615866,Baking,BAKING,test brand @1598554813744,,TEST BRANDCODE @1598554813744,5f4802bdbe37ce0c83033740,Cogs,5f4802bdbe37ce0c8303373c
511111901587,Grocery,GROCERY,Rice A Roni,,RICE-A-RONI,585a96e9e4b03e62d1ce0e8b,Cogs,5332f5fbe4b03c9a25efd0ba
511111503743,unknown,UNKNOWN,Murray,,MURRAY,5332f756e4b03c9a25efd113,Cpgs,53e10d6368abd3c7065097cc
511111504573,Snacks,SNACKS,STELLA D'ORO,0.0,STELLA DORO,5afda67de4b0c11cfecd49fc,Cogs,5a734034e4b0d58f376be874
511111016342,Baking,BAKING,test brand @1598813526686,,TEST BRANDCODE @1598813526686,5f4bf556be37ce0b4491554c,Cogs,5f4bf556be37ce0b44915549
511111017226,Baking,BAKING,test brand @1604437351678,0.0,TEST BRANDCODE @1604437351678,5fa1c567be37ce402c4618f3,Cogs,5fa1c567be37ce402c4618ef
511111704423,Grocery,GROCERY,Campbell's Ready Meals,0.0,CAMPBELLS READY MEALS,5ab15669e4b0be0a89bb0b08,Cogs,5a734034e4b0d58f376be874
511111803881,unknown,UNKNOWN,Kickstart,,KICKSTART,5332f612e4b03c9a25efd0c4,Cpgs,53e10d6368abd3c7065097cc
511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,RESOLVE®,,RESOLVE,5f21ca86be37ce7958c5952b,Cogs,5f10c05cbe37ce238c6cabaf
511111302292,Beer Wine Spirits,BEER_WINE_SPIRITS,Coors Banquet,0.0,,57e580e8e4b0ac389136a304,Cogs,5332f709e4b03c9a25efd0f1
511111001324,Snacks,SNACKS,Maui Style Chips,,MAUI STYLE,58861c7e4e8d0d20bc42c4f7,Cogs,5332f5fbe4b03c9a25efd0ba
511111002871,unknown,UNKNOWN,Powerade Zero,,POWERADE ZERO,5332fa84e4b03c9a25efd232,Cpgs,5332f5ebe4b03c9a25efd0a8
511111804833,Frozen,FROZEN,CULTURE REPUBLICK ,,CULTURE REPUBLICK ,5d2f3eada3a01810a2174aeb,Cogs,5332f5f6e4b03c9a25efd0b4
511111906070,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Wheaties™,,WHEATIES,5daf63151dda2c3e1416ae9b,Cogs,5332f5f3e4b03c9a25efd0ae
511111116806,Baking,BAKING,test brand @1601644882062,,TEST BRANDCODE @1601644882062,5f772952be37ce6b592e90d5,Cogs,5f772951be37ce6b592e90d1
511111302575,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Quaker Life,0.0,,55bf8c15e4b0d8e685c1489c,Cogs,5332f5fbe4b03c9a25efd0ba
511111016908,Baking,BAKING,test brand @1601939013444,,TEST BRANDCODE @1601939013444,5f7ba645be37ce23081c528c,Cogs,5f7ba644be37ce23081c5289
511111805571,Health & Wellness,HEALTH_AND_WELLNESS,AFRIN® ORIGINAL NASAL SPRAY,,511111805571,5da605bea60b87376833e34a,Cogs,53e10d6368abd3c7065097cc
511111816102,Baking,BAKING,test brand @1598635634821,,TEST BRANDCODE @1598635634821,5f493e72be37ce64d0ae36c5,Cogs,5f493e72be37ce64d0ae36c2
511111418214,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607707830844,0.0,TEST BRANDCODE @1607707830844,5fd3acb6be37ce0d9386bb43,Cogs,5332fa12e4b03c9a25efd1e7
511111800644,Beer Wine Spirits,BEER_WINE_SPIRITS,Zima,,ZIMA,5952a596e4b08f39def64d03,Cogs,5332f709e4b03c9a25efd0f1
511111715603,Baking,BAKING,test brand @1598026274609,,TEST BRANDCODE @1598026274609,5f3ff222be37ce1c81aa1e0d,Cogs,5f3ff222be37ce1c81aa1e0c
511111204923,Snacks,SNACKS,CHESTER'S,,CHESTERS,5d6027f46d5f3b23d1bc7906,Cogs,5332f5fbe4b03c9a25efd0ba
511111716716,Baking,BAKING,test brand @1601644363784,,TEST BRANDCODE @1601644363784,5f77274bbe37ce6b592e90bb,Cogs,5f77274bbe37ce6b592e90b9
511111604471,Snacks,SNACKS,Cape Cod,0.0,CAPE COD,5afda1dae4b0c11cfecd49f6,Cogs,5a734034e4b0d58f376be874
511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,COUNTRY CROCK PLANT BUTTER,,COUNTRY CROCK PLANT BUTTER,5e710dbeee7f2d0b35b2a192,Cogs,5e5ea9cc9c50da1291a6d074
511111205388,Magazines,MAGAZINES,National Geographic Special Edition Magazine ,,511111205388,5d66dad8a3a018093ab34729,Cogs,5d5d4fd16d5f3b23d1bc7905
511111206057,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Chocolate Lucky Charms™,,CHOCOLATE LUCKY CHARMS,5daf5f65a60b87376833e363,Cogs,5332f5f3e4b03c9a25efd0ae
511111715832,Baking,BAKING,test brand @1598554813534,,TEST BRANDCODE @1598554813535,5f4802bdbe37ce0c8303373d,Cogs,5f4802bdbe37ce0c8303373c
511111419303,Baking,BAKING,test brand @1610494849657,0.0,TEST BRAND @1610494849657,5ffe3381be37ce5e01754c35,Cogs,5ffe3381be37ce5e01754c34
511111019213,Baking,BAKING,test brand @1610493496975,0.0,TEST BRANDCODE @1610493496975,5ffe2e38be37ce5e01754c23,Cogs,5ffe2e38be37ce5e01754c21
511111919315,Baking,BAKING,test brand @1610495102410,0.0,TEST BRANDCODE @1610495102411,5ffe347ebe37ce5e01754c3e,Cogs,5ffe347ebe37ce5e01754c3d
511111119272,Baking,BAKING,test brand @1610494831056,0.0,TEST BRANDCODE @1610494831056,5ffe336fbe37ce5e01754c31,Cogs,5ffe336ebe37ce5e01754c2e
511111319283,Baking,BAKING,test brand @1610494831082,0.0,TEST BRANDCODE @1610494831082,5ffe336fbe37ce5e01754c32,Cogs,5ffe336ebe37ce5e01754c2e
511111619260,Baking,BAKING,test brand @1610494831023,0.0,TEST BRANDCODE @1610494831023,5ffe336fbe37ce5e01754c30,Cogs,5ffe336ebe37ce5e01754c2e
511111219224,Baking,BAKING,test brand @1610493497005,0.0,TEST BRANDCODE @1610493497005,5ffe2e39be37ce5e01754c24,Cogs,5ffe2e38be37ce5e01754c21
511111919247,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610493497517,0.0,TEST BRANDCODE @1610493497517,5ffe2e39be37ce5e01754c26,Cogs,5332fa12e4b03c9a25efd1e7
511111719236,Baking,BAKING,test brand @1610493497034,0.0,TEST BRANDCODE @1610493497034,5ffe2e39be37ce5e01754c25,Cogs,5ffe2e38be37ce5e01754c21
511111419259,Baking,BAKING,test brand @1610494830985,0.0,TEST BRANDCODE @1610494830985,5ffe336fbe37ce5e01754c2f,Cogs,5ffe336ebe37ce5e01754c2e
511111819295,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610494831583,0.0,TEST BRANDCODE @1610494831583,5ffe336fbe37ce5e01754c33,Cogs,5332fa12e4b03c9a25efd1e7
511111118442,Baking,BAKING,test brand @1608313051339,0.0,TEST BRANDCODE @1608313051339,5fdce8dbbe37ce5fa8ba59c2,Cogs,5fdce8dabe37ce5fa8ba59be
511111918431,Baking,BAKING,test brand @1608313051291,0.0,TEST BRANDCODE @1608313051291,5fdce8dbbe37ce5fa8ba59c1,Cogs,5fdce8dabe37ce5fa8ba59be
511111618454,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313052049,0.0,TEST BRANDCODE @1608313052049,5fdce8dcbe37ce5fa8ba59c3,Cogs,5332fa12e4b03c9a25efd1e7
511111318477,Baking,BAKING,test brand @1608313290565,0.0,TEST BRAND @1608313290565,5fdce9cabe37ce5fa8ba59ce,Cogs,5fdce9cabe37ce5fa8ba59cd
511111818465,Baking,BAKING,test brand @1608313069400,0.0,TEST BRAND @1608313069400,5fdce8edbe37ce5fa8ba59cc,Cogs,5fdce8edbe37ce5fa8ba59cb
511111218418,Baking,BAKING,test brand @1608313051132,0.0,TEST BRANDCODE @1608313051133,5fdce8dbbe37ce5fa8ba59bf,Cogs,5fdce8dabe37ce5fa8ba59be
511111418429,Baking,BAKING,test brand @1608313051244,0.0,TEST BRANDCODE @1608313051244,5fdce8dbbe37ce5fa8ba59c0,Cogs,5fdce8dabe37ce5fa8ba59be
511111517726,Bread & Bakery,BREAD_AND_BAKERY,Ball Park,0.0,BALL PARK,5fb8216ebe37ce522e165cdd,Cogs,5fb6b608be37ce522e165cb9
511111003687,unknown,UNKNOWN,Glaceau fruitwater,,GLACEAU FRUITWATER,5332f765e4b03c9a25efd120,Cpgs,5332f5ebe4b03c9a25efd0a8
511111815730,Baking,BAKING,test brand @1598290603618,,TEST BRANDCODE @1598290603618,5f43faabbe37ce3ef3fd3717,Cogs,5f43faabbe37ce3ef3fd3714
511111700302,Beer Wine Spirits,BEER_WINE_SPIRITS,Hidden Barrel Collection,,HIDDEL BARREL COLLECTION,5a5d1f46e4b0db471c2d0427,Cogs,5332f709e4b03c9a25efd0f1
